type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,cluster,pc1,pc2
0.0,7.19,0.38,0.3,1.61,0.07,31.05,71.99,1.0,3.42,0.59,9.54,6.04,1,-2.02833837407422,0.4955882366099951
0.0,8.74,0.38,0.45,2.2,0.07,31.65,59.0,1.0,3.33,0.77,12.0,5.99,1,-2.551324178530126,0.33660387261558045
0.0,7.22,0.38,0.3,1.83,0.07,30.81,71.07,1.0,3.42,0.6,9.5,6.04,1,-2.0520269661667085,0.5397424286598843
0.0,6.8,0.47,0.09,1.76,0.08,39.87,63.48,1.0,3.12,0.48,9.59,4.97,1,-1.7336728842639677,0.5565293940648489
0.0,8.49,0.34,0.4,4.75,0.06,2.95,8.86,1.0,3.28,0.66,11.61,7.03,1,-2.8849591666024543,-0.024680635989523535
0.0,11.53,0.41,0.54,1.55,0.1,21.51,40.2,1.0,3.02,0.76,9.88,7.03,1,-3.275917056207437,2.3131719324002673
0.0,9.97,0.26,0.54,1.96,0.08,42.04,75.66,0.99,2.98,0.63,11.84,8.01,1,-1.251645661103922,0.24375379367426997
0.0,7.0,0.54,0.09,2.09,0.08,12.3,15.95,0.99,3.43,0.59,11.51,6.01,1,-3.1260541475615673,-1.9429838027741575
0.0,9.25,0.31,0.36,2.15,0.07,11.02,32.45,1.0,3.33,0.86,12.01,6.97,1,-3.3450008070522723,0.05250245998614606
0.0,6.61,0.72,0.09,5.54,0.12,9.29,17.2,1.0,3.35,0.48,10.77,6.01,1,-3.619033244121052,-0.04552893144173033
0.0,9.38,0.4,0.47,2.55,0.09,6.29,20.14,1.0,3.15,0.5,10.48,4.99,1,-2.870395739924423,0.8822071289322921
0.0,6.6,0.72,0.09,5.52,0.12,9.18,17.16,1.0,3.35,0.49,10.8,5.98,1,-3.6403052531678908,-0.053712699266258525
0.0,8.6,0.52,0.38,1.51,0.1,5.0,19.02,1.0,3.2,0.52,9.38,4.98,1,-3.301994545610599,0.9945639123526976
0.0,8.03,0.31,0.45,2.13,0.22,4.97,13.55,0.99,3.15,0.81,12.5,6.99,1,-3.9750906192032436,-0.142019739483309
0.0,8.75,0.52,0.38,1.54,0.1,5.25,17.73,1.0,3.2,0.52,9.36,5.03,1,-3.3339738412881847,1.0352278384583697
0.0,8.43,0.34,0.42,2.12,0.13,23.17,35.11,0.99,3.11,0.78,12.39,5.99,1,-2.761025802414371,-0.4352922847838308
0.0,7.37,0.49,0.27,2.11,0.07,14.2,27.73,0.99,3.35,0.63,12.0,6.01,1,-2.718603411577712,-1.6925521330667446
0.0,6.1,0.48,0.09,1.71,0.08,17.66,28.81,0.99,3.45,0.54,11.19,5.99,1,-2.560223079662429,-2.0246777986089897
0.0,7.41,0.49,0.27,2.01,0.07,14.39,26.38,0.99,3.35,0.63,12.0,5.99,1,-2.737970935855859,-1.6950529785866695
0.0,8.03,0.48,0.34,2.26,0.07,15.93,26.55,0.99,3.27,0.66,12.44,5.97,1,-2.706278124673195,-1.4754968619379585
0.0,6.3,0.57,0.28,2.13,0.05,12.94,47.95,0.99,3.41,0.59,12.82,5.05,1,-2.395089068126421,-2.4174151261603667
0.0,8.19,0.23,0.42,1.99,0.07,8.54,15.72,0.99,3.21,0.54,12.32,6.0,1,-2.056093043723564,-1.528667413335336
0.0,9.08,0.3,0.41,1.85,0.07,9.97,24.42,1.0,3.27,0.85,11.71,6.99,1,-3.24487395504689,0.2100877957603726
0.0,8.08,0.78,0.1,3.4,0.09,4.76,11.18,1.0,3.36,0.49,9.51,5.0,1,-4.022163315208411,0.33040018170223606
0.0,10.78,0.47,0.43,2.03,0.17,27.23,65.45,1.0,3.16,0.76,10.82,5.99,1,-3.816161156221573,2.175120477375526
0.0,8.27,0.53,-0.0,1.37,0.07,5.97,13.97,1.0,3.24,0.64,10.01,6.0,1,-3.645562685139205,-0.06423578838673759
0.0,5.37,0.42,0.17,2.06,0.09,22.79,54.58,0.99,3.78,0.64,12.3,6.99,1,-2.601982225139797,-2.6148610306199394
0.0,7.92,0.33,0.41,1.57,0.06,6.35,36.2,0.99,3.29,0.71,10.98,6.03,1,-2.4466827517413443,-1.039014072182209
0.0,8.9,0.24,0.39,1.71,0.07,3.02,11.64,1.0,3.28,0.59,9.52,6.03,1,-2.796161853803054,0.6296369841347437
0.0,5.01,0.4,0.5,4.43,0.05,29.16,79.61,0.99,3.5,0.66,13.56,6.01,2,-1.1681775739607847,-2.3038215961973982
0.0,7.02,0.69,0.07,2.42,0.09,15.12,21.79,1.0,3.38,0.6,11.32,6.0,1,-3.691250323400499,-0.5581096582167417
0.0,6.96,0.69,0.07,2.49,0.09,14.66,21.63,1.0,3.38,0.6,11.32,6.0,1,-3.685872405313074,-0.5705166606341329
0.0,7.0,0.69,0.07,2.41,0.09,14.86,20.69,1.0,3.38,0.6,11.31,6.03,1,-3.700737643638162,-0.5657750612634836
0.0,7.12,0.39,0.12,2.14,0.07,7.2,21.15,0.99,3.3,0.53,13.3,5.99,1,-2.5430664674808874,-2.6410088150810402
0.0,5.58,0.66,0.0,2.47,0.07,7.53,15.82,0.99,3.52,0.58,12.89,5.0,1,-3.2965885253033274,-3.113897531245604
0.0,7.89,0.53,0.34,2.63,0.08,8.09,15.4,0.99,3.19,0.72,13.07,8.01,1,-3.122648791109193,-1.603038846584427
0.0,6.62,0.5,0.0,1.65,0.07,20.37,26.43,0.99,3.44,0.6,12.27,6.01,1,-2.7942809788766074,-2.466761988397045
0.0,6.27,0.47,0.0,1.52,0.05,27.7,34.54,0.99,3.45,0.49,12.3,5.99,1,-2.0978040266107523,-2.7309635359145945
0.0,10.7,0.51,0.37,1.95,0.08,16.86,29.47,1.0,3.12,0.65,11.2,6.02,1,-3.3963676166034107,0.9570553122467294
0.0,6.31,0.58,-0.0,2.04,0.1,2.88,12.54,1.0,3.63,0.62,11.51,4.01,1,-4.120141300445955,-1.3436509700674915
0.0,8.78,0.32,0.35,1.77,0.05,13.13,27.57,0.99,3.14,0.59,11.3,7.0,1,-2.082522783344306,-1.007989395352034
0.0,5.8,0.29,0.26,1.84,0.06,2.76,11.3,0.99,3.39,0.54,13.44,5.99,2,-2.1630364749022553,-3.0973448122627367
0.0,6.3,0.76,-0.0,2.83,0.07,25.85,50.34,0.99,3.51,0.6,11.52,6.02,1,-3.022163324814459,-1.9979641403054875
0.0,10.03,0.43,0.33,2.76,0.1,21.88,89.25,1.0,3.22,0.68,10.02,5.01,1,-2.861848591449083,1.588043120474178
0.0,10.47,0.43,0.35,3.25,0.09,23.92,70.18,1.0,3.21,0.69,10.5,6.01,1,-2.9388910688539465,1.4589204683293435
0.0,9.1,0.6,0.0,1.81,0.06,4.84,10.13,1.0,3.17,0.63,10.38,6.01,1,-3.8107977477362374,0.001309022484298321
0.0,5.9,0.19,0.21,1.54,0.04,57.82,137.55,0.99,3.32,0.44,9.52,5.02,2,0.5117736342150434,-0.7446731318311877
0.0,7.21,0.48,0.07,5.5,0.09,9.64,18.97,1.0,3.36,0.67,11.21,7.01,1,-3.3384504189862416,-0.2632053633411861
0.0,8.46,0.28,0.35,1.71,0.06,6.22,14.41,1.0,3.3,0.74,11.84,6.96,1,-3.0287179463597655,-0.3677536233725954
0.0,8.03,0.25,0.43,1.75,0.07,21.69,49.53,0.99,3.38,0.6,11.89,6.0,1,-1.8741314408133412,-1.293191648371266
0.0,10.41,0.52,0.45,1.97,0.08,5.87,11.81,1.0,3.22,0.76,11.37,5.99,1,-3.966783621888692,0.7390731579141206
0.0,7.54,0.41,0.15,3.73,0.1,29.02,94.48,1.0,3.14,0.58,9.15,5.02,1,-1.948601891472584,1.3315087401561752
0.0,8.22,0.51,0.24,2.04,0.08,16.02,86.55,1.0,3.33,0.64,9.5,6.03,1,-2.802556918428575,0.8478316665349284
0.0,7.29,0.4,0.3,1.75,0.08,33.52,78.59,1.0,3.41,0.65,9.5,6.01,1,-2.174367650589457,0.743466811501247
0.0,8.2,0.37,0.32,2.61,0.08,23.4,72.35,1.0,3.27,0.85,10.98,5.98,1,-2.7172133213265726,0.6604114833941344
0.0,6.89,0.46,0.11,2.4,0.04,5.61,41.24,0.99,3.3,0.65,11.4,5.98,1,-2.457442241263853,-1.9588223652623413
0.0,6.97,0.22,0.3,1.82,0.07,16.29,19.61,1.0,3.61,0.82,10.01,5.98,1,-2.967875369396359,-0.15084101085909166
0.0,7.36,0.32,0.23,2.17,0.07,35.24,71.26,1.0,3.43,0.62,10.11,5.0,1,-1.9666915757958863,0.28467535195916954
0.0,8.14,0.2,0.43,2.39,0.08,30.66,52.36,1.0,3.53,0.81,10.38,6.01,1,-2.472727965920533,0.6145958110245088
0.0,7.79,0.5,0.12,1.9,0.18,6.76,20.32,1.0,3.28,0.87,9.77,6.0,1,-4.707409576913575,1.1598567178102273
0.0,10.0,0.41,0.45,6.14,0.07,6.16,15.48,1.0,3.21,0.49,11.76,7.0,1,-2.789844050989587,0.5155641376372107
0.0,7.8,0.39,0.42,2.01,0.09,8.91,23.45,1.0,3.39,0.66,11.53,6.0,1,-3.148075894810196,-0.12160161797340287
0.0,9.99,0.35,0.47,1.93,0.06,5.28,11.65,1.0,3.23,0.52,11.32,5.99,1,-2.893022992844524,0.2525857397838402
0.0,6.11,0.58,0.24,2.44,0.04,16.13,67.78,0.99,3.46,0.65,12.52,6.0,1,-2.2711337992052703,-2.34770326338134
0.0,8.29,0.6,0.25,2.36,0.12,9.27,38.3,1.0,3.15,0.53,9.79,5.01,1,-3.3980957675443695,1.009683028730276
0.0,9.6,0.42,0.49,1.99,0.08,17.01,38.76,1.0,3.23,0.66,11.09,6.02,1,-2.9536599811440176,0.817222667745206
0.0,6.58,0.58,-0.0,2.14,0.1,49.98,62.85,1.0,3.59,0.68,11.47,5.99,1,-2.9486213502010323,-0.4763435046384321
0.0,8.26,0.6,0.25,2.38,0.12,9.12,38.33,1.0,3.14,0.53,9.81,5.01,1,-3.3824807106610524,1.0082095848983768
0.0,8.51,0.18,0.51,1.71,0.07,45.92,87.37,1.0,3.33,0.76,11.18,6.98,1,-1.517811455708883,0.8432228197990453
0.0,5.1,0.51,0.18,1.85,0.04,16.36,98.63,0.99,3.46,0.79,12.88,7.0,1,-2.0461782166197997,-2.629512497315545
0.0,6.69,0.42,0.43,2.88,0.08,22.03,56.46,1.0,3.42,1.16,10.62,5.97,1,-3.3237099306083064,0.7000422745279213
0.0,10.21,0.41,0.43,2.33,0.11,10.42,37.63,1.0,3.16,0.66,10.79,4.99,1,-3.3863845033486815,1.249392464532281
0.0,10.56,0.36,0.57,2.14,0.09,6.07,19.88,1.0,3.17,0.72,11.11,6.99,1,-3.41396830921166,1.1460746862300153
0.0,8.84,0.46,0.43,1.52,0.08,11.9,20.6,1.0,3.22,0.75,10.19,5.96,1,-3.338851932471302,0.882383181812955
0.0,8.46,0.32,0.42,2.3,0.08,12.2,15.6,0.99,3.14,0.71,11.81,7.01,1,-2.53312670859121,-0.8524531542747411
0.0,9.0,0.72,0.24,1.53,0.08,9.93,21.59,1.0,3.29,0.68,9.97,5.0,1,-4.078263837873928,0.6444993608625155
0.0,9.0,0.78,0.24,1.67,0.08,10.57,20.75,1.0,3.29,0.67,9.99,4.99,1,-4.177623171264919,0.6621912523208817
0.0,8.49,0.44,0.5,1.8,0.37,15.13,39.91,1.0,3.01,1.1,9.38,4.99,1,-5.8113481732231795,4.13981795578117
0.0,9.91,0.54,0.26,2.09,0.11,11.97,58.65,1.0,2.94,0.98,10.22,5.02,1,-3.9212574641965645,1.8534601581387762
0.0,8.25,0.33,0.39,2.42,0.07,29.01,47.23,1.0,3.32,0.88,12.39,7.03,1,-2.729499618244501,0.033687826536042825
0.0,6.5,0.34,0.27,2.64,0.07,7.97,42.42,0.99,3.21,0.57,11.26,5.99,1,-1.9064252614588801,-1.4728773028913442
0.0,7.58,0.5,0.29,2.39,0.09,4.81,15.24,0.99,3.32,0.55,11.5,6.02,1,-2.9944571114805902,-1.4168835533550939
0.0,9.2,0.36,0.34,1.71,0.06,5.67,11.78,1.0,3.2,0.67,10.49,5.99,1,-3.1041963400759314,0.39588959505351323
0.0,7.12,0.59,0.0,2.08,0.08,25.59,43.9,1.0,3.42,0.68,10.79,6.0,1,-3.3054957293366396,-0.3496953080432611
0.0,9.71,0.42,0.46,2.07,0.07,5.1,13.77,1.0,3.27,0.75,12.29,5.99,1,-3.573839360434099,0.058975675241783654
0.0,7.59,0.36,0.31,1.66,0.08,26.35,65.32,1.0,3.45,0.62,9.49,5.99,1,-2.3685624226673596,0.6039676697160485
0.0,7.58,0.36,0.31,1.7,0.08,26.43,64.94,1.0,3.46,0.62,9.49,6.04,1,-2.3775440797367655,0.5918914397460422
0.0,6.47,0.62,0.0,2.29,0.09,47.68,58.39,1.0,3.61,0.7,11.51,6.0,1,-3.0618753431400973,-0.6141292478192703
0.0,6.47,0.87,0.03,5.55,0.08,23.0,45.9,1.0,3.59,0.5,11.16,3.97,1,-3.4856193225501344,-0.6165689830961163
0.0,7.11,0.66,-0.0,2.4,0.05,6.41,10.14,0.99,3.35,0.66,12.71,6.99,1,-3.4406809541015306,-2.614817092512355
0.0,6.11,0.91,0.0,1.94,0.04,16.99,77.65,0.99,3.68,0.73,11.38,5.0,1,-3.5232944084092623,-2.3356279106601
0.0,8.22,0.35,0.33,2.44,0.08,11.71,47.14,1.0,3.26,0.81,11.02,6.01,1,-3.0029997891949822,0.40593594279178713
0.0,8.19,0.35,0.33,2.44,0.08,10.83,46.92,1.0,3.27,0.81,11.01,5.99,1,-3.027438296764138,0.3805822959183453
0.0,9.78,0.39,0.43,1.6,0.07,5.28,11.15,0.99,3.19,0.46,11.42,5.01,1,-2.6309728201500153,-0.891465858784677
0.0,10.25,0.4,0.4,2.41,0.07,40.79,53.61,1.0,3.38,0.86,10.51,5.95,1,-2.9798134470645206,1.3077799466466564
0.0,6.8,0.66,0.07,1.56,0.07,15.83,62.52,1.0,3.29,0.6,9.28,4.96,1,-2.9899207778692087,0.2509440278888477
0.0,6.7,0.64,0.23,2.04,0.08,10.57,118.68,1.0,3.36,0.7,10.87,4.97,1,-2.850701554936652,0.0677826516175754
0.0,7.02,0.43,0.3,1.96,0.08,5.83,40.02,0.99,3.33,0.46,11.87,6.03,1,-2.3081036430012842,-1.8020786838737732
0.0,6.56,0.8,0.05,7.83,0.08,5.79,12.77,1.0,3.52,0.5,12.23,4.99,1,-3.731986856190242,-1.043058465497137
0.0,7.01,0.43,0.3,2.05,0.08,5.43,22.97,0.99,3.33,0.46,11.91,5.99,1,-2.4351208941633615,-1.8765341306340075
0.0,6.72,0.64,0.22,2.24,0.08,11.39,118.63,1.0,3.37,0.7,10.93,5.0,1,-2.8502623077860045,0.045845101177567266
0.0,8.81,0.95,0.05,1.74,0.08,5.13,18.28,1.0,3.3,0.44,9.6,4.0,1,-4.3610872484026295,0.27768290355267655
0.0,9.08,0.4,0.57,4.69,0.08,5.68,18.97,1.0,3.28,0.58,11.29,6.01,1,-2.873133853021499,0.633282136090555
0.0,6.56,0.89,0.0,2.46,0.16,6.18,12.48,1.0,3.56,0.51,10.78,4.99,1,-4.963966289512592,-0.38100075698014363
0.0,7.17,0.25,0.37,2.37,0.06,10.62,42.74,0.99,3.52,0.8,12.39,6.98,1,-2.4619224812217197,-1.9295200769624217
0.0,6.44,0.84,0.0,2.07,0.16,5.56,13.03,1.0,3.47,0.55,10.81,4.98,1,-4.8297070574664405,-0.32034357136090047
0.0,7.03,0.75,0.12,1.88,0.11,15.15,65.17,1.0,3.22,0.59,9.54,6.0,1,-3.411071789388248,0.7084385187984948
0.0,6.2,0.43,0.22,1.8,0.08,21.33,54.69,1.0,3.52,0.6,9.53,5.99,1,-2.5401598747240186,-0.0021873503032915423
0.0,7.93,0.58,0.23,2.37,0.08,23.03,95.32,1.0,3.21,0.58,9.49,6.0,1,-2.4331135654479557,1.0309058940944216
0.0,7.71,0.57,0.2,1.46,0.07,4.15,9.51,0.99,3.16,0.54,9.8,6.0,1,-2.935558485598349,-0.8702347468363392
0.0,7.72,0.25,0.26,1.88,0.05,19.54,75.43,1.0,3.15,0.79,10.95,6.01,1,-1.9902463945925146,0.22601877127337244
0.0,7.9,0.58,0.23,2.22,0.07,22.53,92.61,1.0,3.22,0.58,9.49,5.99,1,-2.3915697005636978,0.9085697162478833
0.0,8.34,0.57,0.21,1.48,0.07,4.35,8.4,0.99,3.16,0.54,9.79,6.01,1,-3.053656292493589,-0.7178470329798544
0.0,7.91,0.39,0.36,2.01,0.06,4.28,10.04,0.99,3.27,0.54,11.23,7.0,1,-2.4867971694624247,-1.3997977280544054
0.0,8.57,0.42,0.39,1.82,0.07,5.53,9.95,1.0,3.35,0.69,11.73,7.98,1,-3.4099889923941475,-0.24464444482388395
0.0,9.88,0.74,0.19,5.73,0.11,32.77,77.41,1.0,3.14,0.54,9.42,5.0,1,-3.059261271086718,2.070605591777482
0.0,7.2,0.36,0.46,2.21,0.07,23.73,44.79,1.0,3.4,0.85,10.99,6.99,1,-2.6650666543309405,0.2741964355038911
0.0,7.17,0.36,0.46,2.06,0.07,23.61,44.99,1.0,3.4,0.85,11.03,7.0,1,-2.6689656010772054,0.2385613228758347
0.0,7.21,0.36,0.46,2.08,0.07,24.28,45.85,1.0,3.4,0.85,10.97,6.98,1,-2.6549831097325485,0.2831437827003872
0.0,9.92,0.73,0.55,1.76,0.09,23.67,50.58,1.0,3.35,0.95,10.94,4.98,1,-4.216372674744997,1.409352394565426
0.0,7.26,0.36,0.46,2.0,0.07,28.86,60.75,1.0,3.41,0.85,11.01,6.98,1,-2.4835038605220823,0.3590994714578249
0.0,6.2,0.39,0.2,2.0,0.07,14.14,23.26,0.99,3.45,0.88,11.21,6.98,1,-2.944212987454342,-1.6827235059429964
0.0,6.82,0.65,0.02,2.34,0.08,7.7,16.19,0.99,3.34,0.62,10.39,6.02,1,-3.3900784777065107,-1.479752238580736
0.0,6.55,0.44,0.15,2.03,0.08,22.11,52.17,1.0,3.32,0.62,9.32,5.01,1,-2.478079170790146,0.35250050276872247
0.0,6.75,0.65,0.02,2.18,0.08,7.7,16.9,1.0,3.35,0.62,10.39,5.98,1,-3.681411183804165,-0.46066521967781504
0.0,9.61,0.41,0.42,2.0,0.07,5.33,15.41,1.0,3.15,0.76,10.52,6.01,1,-3.388290183564357,0.8569231803959836
0.0,10.22,0.33,0.45,1.9,0.08,6.59,8.06,1.0,3.23,0.47,10.38,5.98,1,-2.9663505997123454,0.7513690070912314
0.0,8.71,0.27,0.46,2.11,0.1,19.41,32.48,1.0,3.25,0.56,11.29,6.03,1,-2.476855912947044,0.5052724406923338
0.0,7.9,0.57,0.31,1.85,0.08,9.98,80.14,1.0,3.29,0.69,9.49,5.99,1,-3.0335165581129835,0.897648198448063
0.0,8.21,0.34,0.37,1.77,0.06,42.6,74.61,0.99,3.23,0.81,12.0,6.0,1,-1.706058284080142,-0.7376349121521952
0.0,8.21,0.4,0.31,1.72,0.08,7.85,24.05,1.0,3.25,0.69,10.59,6.01,1,-3.1600592517152446,0.2870749319041954
0.0,8.98,0.39,0.4,1.63,0.04,24.24,51.49,0.99,3.2,0.84,10.85,6.01,1,-2.29925628073331,-0.42507392775993064
0.0,9.69,0.32,0.52,1.88,0.13,17.02,42.63,1.0,3.28,0.77,11.49,5.98,1,-3.406830510145545,1.1050437690052806
0.0,10.91,0.44,0.52,1.79,0.13,16.23,43.62,1.0,3.28,0.83,11.51,6.0,1,-4.037146179997443,1.4365855957363822
0.0,7.78,0.53,0.22,1.98,0.08,32.96,87.69,1.0,3.26,0.46,9.61,5.98,1,-2.019836566441152,0.794732664036053
0.0,10.51,0.36,0.47,2.07,0.07,9.91,24.22,1.0,3.23,0.76,11.95,5.99,1,-3.384085209980854,0.5099058248680748
0.0,12.63,0.39,0.49,2.49,0.08,17.48,19.59,1.0,3.07,0.82,10.35,6.0,1,-3.6849258112062464,2.0806668668263084
0.0,9.17,0.46,0.28,2.6,0.09,17.81,77.49,1.0,3.15,0.51,9.4,5.02,1,-2.469326893377168,1.3552516084767956
0.0,7.52,0.58,0.03,4.0,0.08,27.6,76.1,1.0,3.03,0.47,9.2,5.0,1,-2.0600107252157596,1.0214722816486077
0.0,9.0,0.64,0.25,2.0,0.1,7.73,18.24,1.0,3.26,0.72,9.62,5.01,1,-4.138901816194829,1.0049433400338648
0.0,5.08,0.42,0.0,1.77,0.04,18.4,86.42,0.99,3.65,0.73,13.58,6.99,1,-2.180560807039876,-3.530207338015641
0.0,8.11,0.18,0.34,2.73,0.06,15.64,57.78,0.99,3.37,0.78,11.84,6.02,1,-2.0627828895246503,-1.262776557823039
0.0,7.85,0.81,0.01,2.66,0.07,48.05,89.37,1.0,3.37,0.62,10.75,5.0,1,-2.8624887331888287,0.2879388598376887
0.0,7.62,0.43,0.29,1.86,0.08,28.6,64.09,1.0,3.4,0.64,9.48,5.0,1,-2.478382669074455,0.7266279722230593
0.0,10.2,0.23,0.37,2.09,0.06,14.01,35.55,1.0,3.23,0.5,9.29,4.01,1,-2.31639633943075,1.106508563295056
0.0,7.12,0.75,0.02,2.07,0.06,11.23,18.21,0.99,3.39,0.4,12.77,6.0,1,-3.1268195016844755,-2.7376653204477983
0.0,6.02,0.33,0.32,12.9,0.05,5.78,112.78,1.0,3.3,0.56,11.52,4.0,1,-0.9429425330274734,0.2478827364621335
0.0,7.82,0.54,0.0,1.47,0.07,7.14,16.47,1.0,3.26,0.64,9.37,6.0,1,-3.54108735746833,0.1057138728424598
0.0,7.1,0.75,0.01,2.22,0.06,11.02,16.81,0.99,3.38,0.4,12.83,5.99,1,-3.127436400570559,-2.762378613895564
0.0,8.09,0.73,-0.0,2.53,0.08,12.29,22.94,1.0,3.38,0.46,9.55,3.99,1,-3.6960505297707265,0.07655219190733412
0.0,6.49,0.67,-0.0,4.33,0.06,11.07,22.22,0.99,3.45,0.56,11.77,3.99,1,-3.049882971720177,-2.2536435875813488
0.0,7.51,0.61,0.19,1.59,0.08,35.62,61.73,0.99,3.1,0.4,9.31,4.99,1,-1.7266304649656699,-0.16048076351787627
0.0,9.8,0.37,0.39,2.55,0.08,28.46,64.67,1.0,3.16,0.59,10.14,4.99,1,-2.2876298148821252,1.3692158541030577
0.0,9.0,0.4,0.41,2.0,0.06,14.76,37.81,0.99,3.22,0.6,12.22,5.99,1,-2.351678826891224,-1.1659769872451506
0.0,8.3,0.56,0.22,2.63,0.08,17.29,86.1,1.0,3.37,0.62,9.49,4.99,1,-2.9014156288050046,0.8479122637040692
0.0,5.88,0.29,0.25,13.5,0.07,72.61,159.32,1.0,3.33,0.54,10.25,6.01,0,0.6482486591274147,1.6405000705335175
0.0,7.37,0.55,0.19,1.83,0.08,14.84,34.25,1.0,3.49,0.68,10.55,5.02,1,-3.4744521591117175,-0.19762893389376507
0.0,7.42,0.74,0.07,1.59,0.09,15.36,48.96,1.0,3.12,0.48,10.01,5.03,1,-3.152207492005134,0.3248186961890851
0.0,7.43,0.56,0.2,1.68,0.08,15.34,35.49,1.0,3.49,0.68,10.48,4.98,1,-3.487081537246876,-0.14180011910245632
0.0,6.89,0.41,0.33,2.26,0.08,22.43,36.0,0.99,3.41,0.75,11.14,5.97,1,-2.532557857079174,-1.1493592447694527
0.0,7.1,0.6,0.01,2.25,0.08,23.61,37.5,1.0,3.4,0.61,10.88,6.03,1,-3.236682688489544,-0.4396815588535519
0.0,7.06,0.6,0.01,2.3,0.08,24.47,42.44,1.0,3.4,0.61,10.93,5.98,1,-3.1744196505471938,-0.43779162954409484
0.0,7.5,0.58,0.14,2.33,0.08,26.59,60.48,1.0,3.28,0.59,9.84,4.99,1,-2.7243398008995574,0.5009921555175659
0.0,7.11,0.72,0.0,2.04,0.12,6.0,13.67,1.0,3.45,0.58,9.84,5.0,1,-4.356309737732479,-0.07059496880262377
0.0,7.93,0.77,0.0,1.37,0.1,5.95,13.99,1.0,3.43,0.58,9.54,4.98,1,-4.460249269055721,0.05964476691723945
0.0,7.78,0.7,0.06,2.06,0.08,19.53,33.08,1.0,3.4,0.68,10.89,5.0,1,-3.8020413534012487,-0.20658626617412276
0.0,6.12,0.64,0.02,2.25,0.07,25.89,45.24,0.99,3.46,0.45,10.99,5.01,1,-2.4166378817406873,-1.9690378169804517
0.0,7.5,0.59,0.22,1.95,0.07,42.19,57.77,1.0,3.1,0.42,9.19,5.01,1,-1.7773086685682866,1.009281892188907
0.0,6.94,0.59,0.28,4.76,0.09,11.99,67.7,1.0,3.32,0.7,11.01,5.99,1,-2.9881674833024237,0.3099883007716026
0.0,6.8,0.64,-0.0,2.72,0.12,14.86,34.0,1.0,3.43,0.64,11.31,6.01,1,-3.8880831746956903,-0.4535128021552919
0.0,6.83,0.64,0.0,2.75,0.12,14.72,34.17,1.0,3.45,0.63,11.34,5.97,1,-3.8992316394021165,-0.49233959564094165
0.0,8.56,0.64,0.67,1.81,0.4,19.38,56.31,1.0,3.02,1.15,9.31,4.95,1,-6.275304013342752,4.855682959752023
0.0,6.26,1.02,-0.01,2.01,0.08,17.02,23.45,0.99,3.59,0.56,11.18,4.0,1,-4.101242931859221,-2.119890258105789
0.0,9.77,0.45,0.38,2.37,0.08,33.63,64.09,1.0,3.15,0.58,9.82,5.0,1,-2.340522762543217,1.5453981230783502
0.0,8.18,0.78,0.0,2.11,0.09,13.09,24.76,1.0,3.37,0.47,9.55,4.03,1,-3.9090418126104045,0.18927697330181176
0.0,8.48,0.38,0.38,2.33,0.07,25.89,56.69,0.99,3.38,0.72,11.81,6.01,1,-2.351845659244063,-0.968842111838553
0.0,10.41,0.44,0.5,2.21,0.07,12.94,20.12,1.0,3.1,0.87,11.43,5.99,1,-3.520850355934558,1.0635739478208743
0.0,6.9,0.41,0.31,2.11,0.08,21.14,52.49,1.0,3.47,0.54,9.49,6.02,1,-2.3857813312501586,0.3122565847716113
0.0,5.49,0.49,0.03,1.62,0.05,28.74,86.49,0.99,3.5,0.82,14.02,8.01,1,-2.284489547868257,-3.1070048134500854
0.0,5.0,0.38,0.01,1.77,0.05,26.02,60.01,0.99,3.7,0.75,13.91,5.99,1,-2.304173396718011,-3.6594253430226744
0.0,7.31,0.59,0.2,1.63,0.05,24.2,63.77,0.99,3.38,0.57,11.65,6.02,1,-2.29571956000111,-1.6846748832104015
0.0,5.88,0.46,0.0,1.96,0.08,24.63,43.97,0.99,3.5,0.53,11.9,5.01,1,-2.3473532213740396,-2.4193039933800065
0.0,7.49,0.58,0.2,2.04,0.07,34.23,41.28,0.99,3.1,0.43,9.71,5.01,1,-1.783019880274204,-0.4187643690782466
0.0,7.86,0.58,0.13,2.12,0.1,16.72,33.49,0.99,3.24,0.53,11.22,6.03,1,-2.95634658786725,-1.1205427289996281
0.0,8.01,0.71,0.22,2.35,0.09,13.25,83.13,1.0,3.24,0.55,9.5,6.01,1,-3.0869913381319756,0.9324022439320108
0.0,8.58,0.41,0.41,6.36,0.05,3.47,10.96,1.0,3.28,0.56,11.98,3.99,1,-2.670222134951212,-0.13727498102249394
0.0,6.98,0.69,-0.0,1.95,0.11,3.45,22.51,1.0,3.35,0.6,9.73,5.95,1,-4.086497044943253,0.003004586069877208
0.0,8.03,0.63,0.22,2.14,0.08,13.55,81.36,1.0,3.24,0.55,9.48,6.03,1,-2.8481796018325283,0.8228244880884331
0.0,9.8,0.3,0.39,1.62,0.06,3.04,10.13,0.99,3.14,0.57,11.48,6.98,1,-2.5881258752511167,-0.9360875174469684
0.0,7.15,0.46,0.2,1.83,0.08,28.36,53.97,1.0,3.37,0.64,10.38,6.0,1,-2.5954489159157745,0.1410435242184004
0.0,7.11,0.46,0.2,1.73,0.08,22.2,54.03,1.0,3.38,0.64,10.4,5.97,1,-2.7246003820141875,0.03751612274990475
